year_court_caseid,Word2Vec
2000_SGHC_33,"[-0.0850763026594631, 0.09871901740751615, 0.04120918192514559, 0.050701570371544456, -0.029343197219134348, -0.13795113788266491, 0.13234188760199198, 0.21985771210213018, -0.039071663135920115, -0.027430961190957608, -0.0347226260290519, -0.11868632212886965, -0.03514535086971473, 0.016767862655505884, -0.06596941943999712, -0.09583364961350836, 0.04014627150282627, -0.12322183531231996, -0.05675619280314058, -0.25536030629059164, -0.04096387049440688, 0.03324747013677729, 0.04490590523171231, -0.04122587921839904, -0.04275540775218146, 0.03783155460576943, -0.03904223109527332, -0.1539022307812683, -0.1473227062058158, 0.04054284004524835, 0.11042439197985138, -0.036826207734099246, 0.08591930200535107, -0.06050332285827253, -0.18848017832128014, 0.15047677441583415, 0.022197863859752934, -0.13609796845452574, -0.08655918234489797, -0.2782247470888665, -0.057034159909055485, -0.18337055061890828, -0.04457908791860914, 0.005895124467875073, 0.11961191281433997, -0.07716297971281579, -0.039324206509059524, -0.13457840763456452, 0.05812962179685511, 0.041497161496824364, 0.12949221567288646, -0.07019070384463644, 0.022648389783983185, -0.03352123083985918, -0.08534196501340323, 0.06737838649168247, -0.0180379723808236, -0.013959103048711872, -0.21318249217863006, 0.08400024017243365, 0.034878916269910284, 0.03904539013084599, 0.017260762637531256, -0.13368047944656233, -0.22130299090612227, 0.06282476631667071, 0.11615476247256365, 0.14685705126664503, -0.19583770057292488, 0.1384494583660025, -0.14408545770296236, 0.08100729374805601, 0.11020973811183518, -0.08383553082320264, 0.1521903187097088, 0.12193725087899503, 0.03871869895062069, 0.013933533131915364, -0.1518698924985843, 0.0911824326083912, -0.03727253822806647, 0.020974592644933277, -0.16786535720272763, 0.18600820318712452, -0.04946405455106642, 0.012794422495204433, -0.03376562372152883, 0.1869547931765153, 0.0827911601500298, -0.1015089899301529, 0.1883431915587526, 0.11234421392645293, -0.011072759770651489, 0.044295286370547325, 0.18393734731082995, 0.12998241765833482, 0.16213979014778526, -0.07033301644572397, 0.07175499826851414, -0.05458057522168004]"
2000_SGHC_35,"[-0.061293548019461463, 0.11969388614994017, 0.05088024104286094, 0.024882360958904025, 0.07576960722345569, -0.26922610358658927, 0.07001866309623964, 0.3938063500251935, -0.11659932548047464, -0.08521379504187362, -0.06258166857017505, -0.19792433013379188, -0.011462888548333154, 0.02809401413942003, -0.01811375986511746, -0.13480952452359315, 0.04443595860192158, -0.16365933182526612, -0.028212311630779436, -0.30709002722802997, 0.08212650738612268, 0.06651220197674841, 0.038035267533796796, -0.07199860524836743, -0.06222341620342174, -0.03652724028952454, -0.14795066481486333, -0.14989728936784727, -0.09537869575727614, 0.00027529573408154105, 0.14630569307290453, 0.0397700580071131, 0.14028529401209314, -0.05737887725673921, -0.16253916627846127, 0.2185101310199541, -0.011822086833270561, -0.2690887018426706, -0.040542583272452457, -0.3038535424250683, -0.0073162011735722855, -0.1598329432723042, 0.004512258645005778, -0.02897882781205342, 0.11110631275231111, -0.09884145819948137, -0.07578327716061681, -0.0285310211079874, 0.13137081798991251, 0.09754739730109986, 0.05110069615841837, -0.11185782854226528, -0.05160792008528615, -0.04586183632160517, -0.07077865323034713, 0.012153277895147759, 0.1330803622035048, -0.07212881352863079, -0.169230165612556, 0.07764199182861228, 0.060805863208191764, 0.06896634980768154, -0.023821121792641637, -0.1316211486406238, -0.25434662702354577, 0.1251427641542745, 0.16967970930164594, 0.1061511916449378, -0.24634782999560847, 0.189942250809417, -0.07911263060269245, -0.030279846040891047, 0.20197319055768634, -0.03920253407745421, 0.1851549149710146, 0.011378166651158046, 0.001705479315361956, 0.0039531028655536305, -0.11479544051908777, 0.054527630081657244, -0.09751461722634604, -0.01809095394030489, -0.1901156181847721, 0.2560848436364602, 0.026042109243635876, 0.025583047426934336, -0.02011049313779486, 0.18193902270144283, 0.21677863054283236, -0.018270985463569513, 0.19137817330932, 0.025433877674731774, 0.05866809087558036, 0.05261894622704489, 0.24359354142493872, 0.2071154718072059, 0.020758083689329014, -0.20374101788634294, 0.04439067885623935, -0.04841831752913941]"
2000_SGHC_36,"[-0.09865673752873529, 0.07527522119134057, 0.04856948013483458, -0.014105195443375133, -0.07105042893187535, -0.23678102372813828, 0.0838172689350451, 0.24444723259217388, -0.07006641952495508, -0.12232791928129655, -0.07086047327970234, -0.1862777450654015, -0.05255167206374362, -0.045777562724846885, 0.0020230957126831156, -0.08743908908445852, -0.003957731070462935, -0.1753399604787259, 0.0035822168970443204, -0.20305767471992398, 0.0008060721708309363, 0.07628396254248414, 0.10778460471595606, 0.01920006128852187, -0.06121199517894139, 0.017927188119594133, -0.03659384468336572, -0.15957912024241108, -0.10075827166073771, 0.028647469815604742, 0.15162534835674749, 0.11548920473677411, 0.07468105285157493, 0.021652208600833476, -0.10618262044545004, 0.221421848178007, -0.00579477086160962, -0.1019379991579561, -0.11456326716492209, -0.3083845321589985, 0.05166136418463937, -0.1315737803995658, -0.06435607203617145, -0.051457948843814195, 0.10838907196838485, -0.007464296802438478, -0.08737427301965987, 0.03214515430189384, 0.015943620873186723, 0.051904570041095326, 0.08295524488305696, -0.06686093296002545, 0.01148785593819336, 0.036806284864042214, -0.1050571183436463, 0.1312973558259088, 0.1051356444725829, -0.059136800282766105, -0.2062591637720786, 0.05432993120315751, -0.006652044121394947, 0.031867300907108924, -0.04742559073181685, -0.14714600269082317, -0.27628150770551513, 0.03451882567205075, 0.08609645353127711, 0.059051694668762644, -0.19730164098516167, 0.1865820155130622, -0.16002500008642917, 0.024791837717442883, 0.07879645683132445, -0.01588540611853183, 0.14870744299359115, 0.20490311179689596, 0.00953532450940199, -0.13387847113094392, -0.147525770958595, 0.1228405898277509, -0.011467229758371314, -0.03775718960016905, -0.09814356159670817, 0.19506461598956693, -0.132681970491386, 0.11611045392407765, -0.021879192474339927, 0.2365600473771954, 0.11928620465713104, 0.02848504103722845, 0.28620632289139936, 0.104364428787622, -0.09342963594909888, 0.08255580040082007, 0.205248927781032, 0.2454539728339552, 0.03523775436010321, -0.14411011770574078, 0.09530250492529259, -0.12766905058518405]"
2000_SGHC_48,"[-0.07753311036307912, 0.05524176091624614, -0.024728722616036113, 0.04464248647481352, 0.010148313296320752, -0.1345359268238271, 0.04813261565629235, 0.2290246668747833, -0.10769546310651927, -0.0019334201264464264, 0.01035472880908842, -0.09924674185545665, -0.008512550879998812, 0.09641680767076866, -0.05683788996737943, 0.031500406967397046, 0.014090567671653509, -0.18038651633292363, -0.023812977526281167, -0.23664102352170874, 0.009493384949539694, 0.05645403246676312, 0.022542592079408858, -0.006935286409785667, -0.034752997364198554, 0.03111336547927815, -0.02771018673212934, -0.025141026177315826, -0.0773957710053558, 0.01592005734225343, 0.04270121782200592, 0.037839733735377204, 0.05515933408404229, -0.03370849572196417, -0.03897061931698623, 0.15332890026958804, 0.03937146609690867, -0.08837984950558057, -0.010198360531656344, -0.1552341304292108, -0.048190226803935525, -0.1452424930143832, -0.04977886571532621, -0.005250778821457351, 0.11750387656792738, 0.04571360772814685, -0.02994400842993188, -0.019552142819171385, 0.062107558615338475, 0.06278727704338599, 0.04035673102833089, 0.006642774193654501, 0.02766426493810894, 0.014351882959267198, 0.018074198784202133, -0.00177097817918241, 0.0035763027577500146, -0.014625411965777433, -0.1095151512644386, 0.08108441942276205, -0.03430201288805044, 0.02977407341381707, 0.043540428274141584, -0.08349823254042135, -0.10382906311282196, 0.05474739069783331, 0.07407077949057493, 0.1492566665880698, -0.06635591870364257, 0.13662309513573634, -0.08199415691289819, 0.04747065997443294, 0.0141061563719128, -0.07093374696362792, 0.12561771478921993, 0.04544529443063269, 0.008726651254610283, -0.008267380230439327, -0.10154616689667142, 0.06022848154968603, -0.01975798536616928, 0.061242632642202546, -0.10234757909490878, 0.16588990154334732, -0.07467691400587707, 0.004632257820937917, 0.07392473354415406, 0.10739572504140492, 0.11850313063794538, 0.002624640026232172, 0.12579752256782573, 0.07591527065917143, 0.002398013286819107, 0.09623724067969215, 0.21905044600033105, 0.07586642228382781, 0.09494851496154233, -0.08961877673678564, 0.046151782032984895, -0.005466386760968803]"
2000_SGHC_50,"[-0.08677986733354327, 0.11343213675061688, 0.05222464585425759, 0.049754927373781524, 0.009761051904226008, -0.23695541996197558, 0.04393972888524343, 0.2973254260268173, -0.10759987245712961, -0.025958052092279114, -0.10253346402730261, -0.2297362737337534, -0.036605955273881954, 0.03598775186747277, 0.033156218184873645, -0.11012669049022654, 0.04646334575382162, -0.13303982802237463, 0.023057988350797438, -0.31490699333964656, 0.11462274646220824, 0.10417535894241615, -0.012318026357466056, -0.04363999738482849, -0.07967259024352719, 0.04136642788030393, -0.16188793005647684, -0.15037853745517704, -0.08300082053276246, 0.06900365818436245, 0.23964618978635321, 0.17308869798469415, 0.04180816934532498, -0.0037381333740480805, -0.13927326374298157, 0.2289539444639355, 0.021111010227472717, -0.14727429499161854, -0.13293695404041167, -0.24094933098699203, 0.047420155557030635, -0.16755000093394534, -0.12282469155532973, -0.043402616438177236, 0.1490925085833773, -0.07914681057734389, -0.12089913853085185, -0.04398487552221001, 0.14529033101331995, 0.06109898775838556, 0.13083531743472798, -0.12671398137899423, 0.08500461782080264, -0.009852518787053087, -0.1848349747230422, 0.06460997075685915, 0.03532574142918061, -0.0703006351969112, -0.1949136824299383, 0.06104699837124211, 0.03394388144570993, 0.06672478915516016, -0.08379804150708461, -0.09047780283086625, -0.17842516860148977, 0.052285368645488724, 0.1031649407408686, 0.12307711983867732, -0.18356400441549056, 0.1997433355715718, -0.07600439072522583, 0.023900639511032325, 0.08431733588002763, -0.01952315622728382, 0.14598675839944347, 0.13059313177580462, -0.015640536826650703, 0.0021985994462934864, -0.1433798809216993, 0.09857709137647541, -0.012101738892558469, -0.07541963730780583, -0.19671257633083272, 0.14344497229251257, -0.05171581839162334, 0.035062139163940964, -0.017801888529248938, 0.23782238840574846, 0.23762193082799166, -0.06687434118961529, 0.15825523832496607, 0.11800711510999183, -0.032030757797886354, 0.027435408221530122, 0.22794280138137848, 0.20093732246893115, 0.13606241202418695, -0.15857737049098927, 0.07892700326817256, -0.007185061408004898]"
2000_SGHC_54,"[-0.10049999743347338, 0.02178007217778051, -0.010969143909874067, -0.0029739722677127526, 0.04008861730165442, -0.17817311575250513, 0.09457269690827975, 0.2173602292846881, -0.1237616698005966, -0.047872198389244267, -0.0370903012087418, -0.14586577189744576, -0.04741698491003151, 0.05636988538712322, 0.004381980219420151, -0.059794016920867755, -0.02481963535489724, -0.15535069705966192, -0.030050576750843012, -0.280938786882503, -0.07232028257682244, -0.005804325702697308, -0.02056294100710854, -0.047657216856847616, -0.05455160696478285, -0.03477411548179047, -0.011481406501341308, -0.09850983164425667, -0.15005761143959015, -0.0450019444296728, 0.08764771843068228, 0.07475208537744935, 0.07264004591154394, -0.0228797119998059, -0.1283050822112452, 0.1665558351802638, 0.023501378971774727, -0.07537818027024673, -0.1288671154874199, -0.19152829028974624, 0.004053544869784171, -0.15410556282693819, -0.06896768451559944, 0.021996501024033603, 0.15942945253449314, 0.03167920533560319, -0.01974670682159846, -0.015648359652286368, 0.028329507778426247, 0.08104473067341002, 0.03206653357713063, -0.037360581361800725, 0.07578801900456995, -0.024846744010889908, -0.013755441980603605, 0.10757752978913412, -0.035834256249169506, -0.02429213282455648, -0.11528286611922159, 0.07515690821044779, 0.02147144277783178, 0.034857099163079636, 0.01902451373005738, -0.07337917624081851, -0.15930266557096023, 0.0489185698903524, 0.09896456947664067, 0.21270214886766448, -0.1303915668212803, 0.17944448990875916, -0.10658632754485987, 0.072136999370578, 0.109131290450604, -0.09532392247629588, 0.16042400468912352, 0.1239884929764553, 0.034970684804544, -0.0249437151037715, -0.14825027624854203, 0.0300712966942458, 0.03203558718466018, 0.0654819665597917, -0.19899645813647107, 0.16919945708716644, -0.05938501681405059, 0.02786266380421362, 0.11125328105229598, 0.13980509447304926, 0.14756373457125657, -0.02144826833375489, 0.18106402862354143, 0.14700431675747536, 0.023847187561565307, 0.12358490010278934, 0.2669352181035386, 0.17126565979136046, 0.09641886355550096, -0.07088960979420406, 0.06222954342285028, -0.10212568193674088]"
2000_SGHC_55,"[-0.06048144495046879, 0.08285750871887171, 0.016918348714026744, 0.032257169074273215, 0.03796561914087299, -0.15242174733629574, 0.05707780038838213, 0.2010008246982889, -0.08209639757361095, -0.09114267310123628, 0.02466363161832206, -0.12816529512022495, -0.07533207899099116, 0.016584382139412313, -0.01049550072171843, -0.09819776374184601, 0.01009968968506028, -0.16488989570219972, -0.04241672832303435, -0.2631247771596755, -0.042976937304615846, 0.035492005869666436, 0.004133096903777428, -0.025652862384285165, 0.004213721959901102, 0.0017692016385175582, -0.048518883846141794, -0.13906494236094538, -0.06232188512796508, 0.0093713113860028, 0.06060352922682461, 0.038279242414733836, 0.07404943956839961, -0.024339289045483832, -0.10752020008080267, 0.10482426794201966, 0.0164304777456013, -0.07369160424016528, -0.0697084698642602, -0.1739489395785638, 0.009253773505416308, -0.14270672802783438, 0.06236861192878551, 0.03412745272585169, 0.10480470180798648, -0.010978689892127774, -0.02044824297909203, -0.03849191105988363, 0.036016922428151014, 0.08025915052829513, 0.08269994775315934, -0.016283787299459757, 0.03938241870734817, -0.026365633340995176, -0.10232131227819005, 0.10207797704180763, 0.07609629623065413, 0.0014552616031660772, -0.12430436019755788, 0.0796398683839998, 0.023992858986156877, 0.04585877057101091, 0.016730223241322215, -0.07687202163790482, -0.10228096799849187, 0.021598906421034778, 0.10564703730431563, 0.12692287301034438, -0.1336136109632394, 0.11443363788998356, -0.09342192830537831, 0.004700843589783599, 0.1088232012501493, -0.05417199436838418, 0.14943826761758813, 0.08358112510445287, 0.015167460650868332, -0.015505356975129109, -0.12489519745302916, 0.08311719042139339, -0.04025063959470845, 0.07254652230256502, -0.12997883079649294, 0.1299406375967333, -0.04496468419340744, 0.07255864760397716, 0.02251428422930389, 0.20598868188115207, 0.14167426730759394, -0.07192386103678311, 0.15637293332744973, 0.09776695491446928, 0.008294940671109936, 0.09954044754902096, 0.17015205891663307, 0.14258774308531647, 0.06079345245145628, -0.05891576049973035, -0.010240920325940287, -0.06080014369903208]"
2000_SGHC_56,"[-0.06354202255699667, 0.17109564655505763, 0.06949640598878283, 0.04610169170826636, 0.0260543529695358, -0.24595280304160458, 0.14952649484933836, 0.24616885092225713, -0.10229430631379807, -0.05969318374758877, -0.04044226673518897, -0.17202300536498594, -0.014067083721628446, -0.027494343949921344, -0.019993822728649954, -0.08039627173513211, 0.009318459853988742, -0.14366895109229022, -0.06805886549133337, -0.2440572503614664, -0.018441123292303543, 0.06125293195842953, -0.005826215129344929, -0.08104301883505376, -0.06064626960300105, 0.033601866983872526, -0.10240450810255033, -0.1339551503310787, -0.1387134635641929, -0.04146841179565544, 0.12371547118331609, 0.05522584612161554, 0.07965607673264621, -0.05701408459201511, -0.1643011545699634, 0.18972729488779394, 0.045406362946411497, -0.15224797335382406, -0.05565720736822311, -0.2784440518913793, 0.0757871057963773, -0.14839619040005514, -0.017208381133950776, 0.015358001945643716, 0.1618952015403207, -0.01431766849821948, -0.052896650912665696, -0.10787770342774754, 0.03769134177585666, 0.05038168828715844, 0.1210442359899909, -0.05887640214823977, 0.0308162093281132, -0.0073596100511541165, -0.062246480328815704, 0.031652648985553325, -0.001877134942850411, -0.05080312422561586, -0.16607888449406655, 0.02752685894754793, 0.03413887740404679, 0.08884308813663011, 0.07628924764702084, -0.17474811578102029, -0.15856421336103765, 0.07325825671875819, 0.10646023437585427, 0.12441598019387094, -0.1689126401321123, 0.18788759947083564, -0.1595304748241077, 0.06648863507399845, 0.1374002428964878, 0.016162116928712073, 0.2079365271121524, 0.1246695290697499, -0.0031070810995883105, -0.002435327728248178, -0.17623635473546018, 0.0760096525971065, 0.0028299885543719883, 0.10131235468607122, -0.19802531493030087, 0.1147817052928696, -0.0778134460055203, 0.022275051441550554, 0.06803140485108122, 0.17523697347899947, 0.17805231246311268, -0.047388076619448584, 0.1738550050391091, 0.1781998174392924, -0.05119260283566072, 0.044501625559526435, 0.25589039294832805, 0.16440293094266517, 0.11838917214697815, -0.07073672238583868, 0.05660039083694995, -0.08989648047495126]"
2000_SGHC_57,"[-0.04002198729634907, 0.10434638274536899, 0.06010992268426222, 0.05346375102464197, -0.03205603966003104, -0.22368456993261765, 0.1129612041389273, 0.254714251731768, -0.16026044161333738, -0.08564077082330813, -0.011571306776738736, -0.10720465985897627, -0.08688603117381156, 0.05519190571433804, -0.0871459829278154, -0.1104553330777208, 0.025986815544997897, -0.13852098792324488, -0.090480723532583, -0.24310010990648295, 0.050155058498287636, -0.006637696735581791, 0.06873989593500257, -0.06107761165949056, -0.08506975978048757, -0.028654759113893265, -0.13302250950555888, -0.11096506214678754, -0.15114333815191808, -0.01866373129847992, 0.11960343378972914, 0.033188965750308635, 0.08452778747767288, -0.12389161318112603, -0.15263227816894845, 0.1526352392786788, -0.05738166038083112, -0.1506357404741388, -0.10604387499372579, -0.31113797064393994, 0.01745375738340593, -0.20502638188494715, -0.0030991714965958746, -0.002226908842331788, 0.1553693383679222, -0.08001450969601735, -0.018532218547889296, -0.14882694968744606, 0.07115883929241575, 0.05437169958139446, 0.10567265444534876, -0.07450540382269157, 0.03923552895971518, -0.026467955312582205, -0.07159539011572111, 0.019368698291587536, 0.01564821566432279, -0.04089808132980923, -0.19519892863092783, 0.042367400647707616, 0.0016838445647909715, 0.006826946760227956, 0.05978612880424326, -0.11644297744835637, -0.19747941073409572, 0.07433488680531244, 0.13213012596062207, 0.12325903350200416, -0.2280976325662578, 0.171931770817418, -0.14920689709309498, 0.08782916935282338, 0.09763747974549354, -0.026000958078300128, 0.23532441083351563, 0.15776199967097054, -0.02003806988087388, 0.005491101272551585, -0.10877225903050083, 0.07968478227233607, -0.03746124927450565, 0.024159825603020508, -0.2335282573111686, 0.14465959808806214, -0.07658599786868917, 0.017855424588812424, -0.018401589485394613, 0.16377180466530528, 0.10104947276024376, -0.015767917933681732, 0.18186569278062792, 0.11815719955719949, -0.006211878679569861, 0.006045007929145863, 0.21392229336554636, 0.11546815940550974, 0.05589456228398312, -0.09079667535311405, 0.10841373499122986, -0.0779866429906601]"
2000_SGHC_60,"[0.00408878496494769, 0.23384819628980266, -0.036699932299084595, -0.0024352630807889736, 0.07878628512467072, -0.35535822192880734, 0.07535588800329168, 0.4494485787661509, -0.14172068688685543, -0.06381306202659157, -0.06465877825950347, -0.14678289571608255, -0.11867736083866799, -0.0010463764638248222, 0.0044445497308238675, -0.12493508788965567, 0.0012837582949524623, -0.22316718213845563, -0.011590014565718672, -0.3646134616326717, 0.07783488528151089, 0.12105965741084485, 0.027907496093872778, -0.14847598970241677, -0.11133338461194692, -0.039118527771630836, -0.20150630271538825, -0.20096435657811673, -0.11168825952143367, 0.07794561394244325, 0.1714562314913927, 0.0179405651115405, 0.07633446996741709, -0.1496171104487419, -0.08646067252462454, 0.19280245007314623, -0.0639018511257258, -0.19766122899676947, -0.04007568826935608, -0.3569429866216674, 0.0689349443070896, -0.22246667758029026, -0.0815491424077973, 0.013255071108543742, 0.21093575061348066, -0.1437664529099803, -0.1215829357171161, -0.012505492448998208, 0.1422716847168293, 0.07179501487358093, 0.048764808349139974, -0.22897768589778977, -0.0013709746081111444, 0.060228535462619616, -0.050916601983235284, 0.09094984051035418, 0.1380957202930061, -0.04991441333458486, -0.29366215759939246, 0.03422607971557723, 0.04500210517519768, 0.0061959211514462315, 0.03638755789600444, -0.07764047439755474, -0.22439109889161313, 0.15812492963358757, 0.1257648317707907, 0.1951348797542403, -0.2630721727824919, 0.23775883757671185, -0.1350206732396817, 0.01297891716827638, 0.19847098058283388, -0.07190714974842106, 0.19905982923941648, 0.11156200435121379, 0.008679754261644891, -0.05146412974014207, -0.2072091323848079, 0.04981630634932336, -0.06682615509901299, 0.006210789411537314, -0.26604404240762863, 0.2850087586940999, -0.06737386794039295, -0.018524516239629696, -0.04329814548807513, 0.1957382467732533, 0.18566003693265365, 0.02014195229974159, 0.2874186202729149, 0.10632660566605089, -0.021898511026096457, -0.004754022859016099, 0.44861787341435994, 0.23809189081320722, 0.09854306162682297, -0.18720656332463273, 0.0757608943176879, -0.1366616211376504]"
2000_SGHC_65,"[0.035456836036109274, 0.13882898510756655, 0.0550980622046241, -0.010732613003210417, -0.009309243512286947, -0.23042404343696996, 0.02509486950743369, 0.2693894992222139, -0.1401265505186502, -0.0048449400395445845, -0.008129669213673911, -0.1399359461060496, -0.052227349009718184, -0.08137878782616638, 0.008136491897004985, -0.10812955548818312, 0.034488245660126746, -0.15014355456522063, -0.013381482626769026, -0.2887812565974704, -0.0033209103182238707, 0.15985133545239216, 0.039321433529304575, -0.08110917184558046, -0.07761451598706108, -0.00560541209589662, -0.1438510629006816, -0.16616411296061084, -0.1505783852844981, 0.0576748563532177, 0.14367085127113152, 0.09833026223408817, 0.07820114846945034, -0.07003792232819762, -0.07751060647880612, 0.16763421142445736, -0.0467667761113993, -0.16119175876991534, -0.15705744777080702, -0.33552955688169256, 0.052375846868848906, -0.08145039103897148, 0.0205407972139324, -0.07528994269739256, 0.1478328885482484, -0.035158925200403014, -0.0545786592650728, -0.06935427543688472, 0.1117869371562335, 0.09094128033717223, 0.12285734056237729, -0.13418571887322556, -0.03454937222083193, 0.02732001605825224, -0.16518327997688523, 0.13539781559951342, 0.12190313046170988, -0.056640535885533645, -0.2129741218362247, 0.05382902426095258, 0.01216609415500235, 0.019689189063395514, -0.03657124337975925, -0.12291537310188665, -0.23904988409286768, 0.08401318487182409, 0.14388806149176317, 0.08307459083006684, -0.19131946035347241, 0.19052201750028372, -0.09659329196672194, -0.03305527105658257, 0.10326249759185628, 0.023450119986152995, 0.0749064661660723, 0.07804190879687667, -0.01827099558243358, -0.09886444033586875, -0.19540677807906914, 0.12106302940759377, 0.026988249756599105, -0.02985133390017548, -0.1350983071173705, 0.1896509149781049, -0.07299418857639384, 0.05741732191509712, -0.16177713901890284, 0.23170000940430255, 0.20349450572744834, 0.0508202219414981, 0.1654367925430737, 0.1252644929014633, -0.09234512173547292, 0.08565051604914081, 0.2570255953519039, 0.19882103861145786, 0.07422201428328402, -0.16589094267399915, -0.030944685233882968, -0.05514236054284938]"
